UNITID,EFFYLEV,EFYTOTLT
431248,1,18
431248,2,1
431248,4,17
431266,1,117
431266,2,117
431275,1,142
431275,2,142
431284,1,77
431284,2,77
431309,1,700
431309,2,700
431558,1,488
431558,2,488
431594,1,22
431594,4,22
431600,1,110
431600,2,110
431637,1,1260
431637,2,1260
431691,1,35
431691,2,35
431707,1,38
431707,2,38
431716,1,494
431716,2,494
431770,1,67
431770,2,67
431877,1,67
431877,2,67
431886,1,1446
431886,2,1446
431929,1,336
431929,2,336
431956,1,121
431956,2,121
431965,1,136
431965,2,136
431983,1,100
431983,2,100
432074,1,233
432074,2,233
432117,1,225
432117,2,225
432199,1,2666
432199,2,2666
432214,1,865
432214,2,865
432223,1,1134
432223,2,943
432223,4,191
432232,1,2098
432232,2,1710
432232,4,388
432241,1,1581
432241,2,1347
432241,4,234
432269,1,270
432269,2,270
432302,1,860
432302,2,860
432348,1,313
432348,4,313
432357,1,346
432357,4,346
432384,1,907
432384,2,907
432524,1,241
432524,2,241
432533,1,2846
432533,2,2846
433004,1,212
433004,2,185
433004,4,27
433013,1,1110
433013,2,1110
433040,1,46
433040,2,46
433068,1,523
433068,2,523
433101,1,1694
433101,2,1694
433138,1,640
433138,2,640
433165,1,9
433165,2,9
433174,1,585
433174,2,585
433217,1,7
433217,4,7
433387,1,33950
433387,2,25494
433387,4,8456
433420,1,774
433420,2,774
433466,1,1742
433466,2,1742
433536,1,643
433536,2,643
433563,1,937
433563,2,937
433660,1,12958
433660,2,11248
433660,4,1710
433970,1,730
433970,2,730
434016,1,192
434016,2,192
434034,1,1320
434034,2,1320
434052,1,1251
434052,2,1251
434061,1,6320
434061,2,6320
434122,1,18
434122,2,18
434140,1,1770
434140,2,1770
434159,1,918
434159,2,918
434274,1,157
434274,2,157
434283,1,84
434283,2,84
434308,1,1063
434308,2,1063
434317,1,2702
434317,2,2702
434326,1,74
434326,2,74
434344,1,76
434344,2,76
434362,1,46
434362,2,46
434380,1,92
434380,2,92
434414,1,692
434414,2,692
434432,1,75
434432,2,75
434441,1,154
434441,4,154
434469,1,160
434469,2,160
434496,1,84
434496,2,84
434502,1,210
434502,2,210
434520,1,1122
434520,2,1122
434539,1,615
434539,2,615
434548,1,1258
434548,2,1258
434557,1,817
434557,2,817
434566,1,836
434566,2,836
434575,1,642
434575,2,642
434584,1,797
434584,2,797
434672,1,35498
434672,2,35498
434690,1,549
434690,2,549
434715,1,1888
434715,4,1888
434751,1,138
434751,2,138
434812,1,557
434812,2,557
434821,1,590
434821,2,590
434830,1,316
434830,2,316
434900,1,1482
434900,2,1482
434937,1,55
434937,2,55
434946,1,3037
434946,2,2376
434946,4,661
434955,1,1817
434955,2,1493
434955,4,324
434964,1,1388
434964,2,1090
434964,4,298
434973,1,1019
434973,2,862
434973,4,157
434982,1,1107
434982,2,1002
434982,4,105
434991,1,1017
434991,2,929
434991,4,88
435000,1,992
435000,2,99
435000,4,893
436003,1,236
436003,2,236
436012,1,945
436012,2,945
436021,1,46
436021,4,46
436030,1,64
436030,2,64
436067,1,66
436067,2,66
436094,1,1292
436094,2,267
436094,4,1025
436100,1,47
436100,2,47
436182,1,504
436182,2,504
436191,1,1217
436191,2,1217
436225,1,854
436225,2,854
436261,1,173
436261,4,173
436270,1,389
436270,2,389
436289,1,108
436289,2,108
436304,1,3883
436304,2,3883
436429,1,3280
436429,2,3280
436438,1,1368
436438,2,332
436438,4,1036
436465,1,1427
436465,2,1427
436483,1,841
436483,2,841
436526,1,303
436526,2,303
436553,1,521
436553,2,521
436562,1,287
436562,2,287
436599,1,92
436599,2,92
436614,1,101
436614,2,77
436614,4,24
436632,1,300
436632,2,300
436641,1,205
436641,2,205
436650,1,555
436650,2,555
436702,1,935
436702,2,935
436775,1,354
436775,2,354
436784,1,1356
436784,2,1356
436818,1,3158
436818,2,3158
436827,1,864
436827,2,864
436836,1,1725
436836,2,1725
436854,1,110
436854,2,110
437042,1,1446
437042,2,1446
437051,1,1435
437051,2,1435
437060,1,618
437060,2,618
437097,1,3115
437097,2,2222
437097,4,893
437103,1,11729
437103,2,11729
437219,1,1100
437219,2,1100
437237,1,60
437237,2,60
437316,1,424
437316,2,424
437325,1,817
437325,2,720
437325,4,97
437343,1,777
437343,4,777
437361,1,325
437361,4,325
437501,1,267
437501,2,267
437529,1,738
437529,2,738
437556,1,918
437556,2,918
437565,1,280
437565,2,280
437583,1,232
437583,2,232
437608,1,238
437608,2,238
437635,1,169
437635,2,169
437653,1,317
437653,2,317
437662,1,5859
437662,2,5859
437705,1,14
437705,2,14
437723,1,510
437723,2,510
437732,1,1731
437732,2,1731
437750,1,810
437750,2,810
437769,1,809
437769,2,809
437778,1,569
437778,2,569
437848,1,1623
437848,2,1623
437857,1,249
437857,2,249
437884,1,162
437884,2,162
437927,1,738
437927,2,738
437936,1,1423
437936,2,1423
438036,1,196
438036,2,196
438151,1,5409
438151,2,5227
438151,4,182
438179,1,1683
438179,2,1683
438197,1,1399
438197,2,1399
438212,1,9387
438212,2,9387
438258,1,821
438258,2,821
438267,1,642
438267,2,642
438285,1,1043
438285,2,1043
438294,1,464
438294,2,464
438337,1,518
438337,2,518
438382,1,1012
438382,2,741
438382,4,271
438416,1,1120
438416,2,1078
438416,4,42
438498,1,2872
438498,2,1890
438498,4,982
438504,1,3914
438504,2,3914
438586,1,3109
438586,2,2842
438586,4,267
438601,1,1211
438601,2,1032
438601,4,179
438610,1,1309
438610,2,1202
438610,4,107
438629,1,218
438629,2,188
438629,4,30
438638,1,2240
438638,2,2240
438647,1,1659
438647,2,1659
438656,1,1421
438656,2,1421
438674,1,206
438674,2,206
438708,1,862
438708,2,862
438735,1,420
438735,2,420
438805,1,1519
438805,2,1519
438869,1,727
438869,2,727
438887,1,321
438887,2,321
438902,1,1894
438902,2,1816
438902,4,78
438966,1,934
438966,2,934
438984,1,216
438984,2,216
439020,1,184
439020,4,184
439039,1,698
439039,2,698
439057,1,811
439057,2,197
439057,4,614
439118,1,1241
439118,2,1241
439127,1,603
439127,2,603
439136,1,890
439136,2,890
439145,1,5638
439145,2,5638
439163,1,6118
439163,2,6118
439190,1,4298
439190,2,4298
439279,1,1265
439279,2,1190
439279,4,75
439288,1,1821
439288,2,1821
439297,1,739
439297,2,646
439297,4,93
439303,1,97
439303,2,97
439312,1,69
439312,2,69
439330,1,171
439330,2,171
439367,1,340
439367,2,340
439394,1,141
439394,4,141
439400,1,153
439400,2,153
439437,1,743
439437,2,743
439446,1,169
439446,2,66
439446,4,103
439455,1,519
439455,2,519
439473,1,290
439473,2,290
439482,1,444
439482,2,444
439491,1,171
439491,2,171
439507,1,513
439507,2,513
439525,1,874
439525,2,874
439570,1,1398
439570,2,1398
439589,1,275
439589,2,275
439604,1,35
439604,2,35
439613,1,327
439613,2,327
439622,1,313
439622,2,313
439631,1,49
439631,2,49
439668,1,206
439668,2,206
439686,1,442
439686,2,442
439695,1,85
439695,2,85
439701,1,614
439701,2,308
439701,4,306
439729,1,51
439729,2,51
439738,1,1249
439738,2,1249
439747,1,215
439747,2,215
439756,1,23
439756,2,23
439774,1,64
439774,2,64
439783,1,176
439783,2,81
439783,4,95
439792,1,826
439792,2,826
439817,1,156
439817,4,156
439826,1,950
439826,2,950
439844,1,98
439844,2,98
439862,1,104
439862,2,97
439862,4,7
439871,1,189
439871,2,189
439899,1,118
439899,2,118
439905,1,380
439905,2,380
439914,1,50
439914,4,50
439932,1,34
439932,2,34
439969,1,286
439969,2,122
439969,4,164
439978,1,139
439978,2,139
439996,1,136
439996,2,136
440004,1,56
440004,4,56
440031,1,138
440031,4,138
440059,1,880
440059,2,880
440077,1,68
440077,2,68
440086,1,708
440086,2,708
440101,1,308
440101,2,308
440110,1,927
440110,2,927
440129,1,889
440129,2,889
440147,1,1095
440147,2,1095
440165,1,1352
440165,2,1352
440174,1,109
440174,2,109
440217,1,35
440217,2,35
440226,1,195
440226,2,195
440244,1,9373
440244,2,9373
440262,1,741
440262,2,741
440271,1,794
440271,2,794
440299,1,1651
440299,2,1651
440305,1,5505
440305,2,5505
440323,1,844
440323,2,844
440332,1,567
440332,2,567
440341,1,3035
440341,2,3035
440369,1,1893
440369,2,1893
440378,1,374
440378,2,374
440396,1,171
440396,2,151
440396,4,20
440402,1,5778
440402,2,5778
440411,1,221
440411,2,22
440411,4,199
440420,1,400
440420,2,302
440420,4,98
440439,1,2005
440439,2,1614
440439,4,391
440448,1,4116
440448,2,3517
440448,4,599
440457,1,842
440457,2,783
440457,4,59
440466,1,871
440466,2,773
440466,4,98
440484,1,1904
440484,2,1904
440536,1,1830
440536,2,1830
440545,1,1298
440545,2,1298
440572,1,1642
440572,4,1642
440581,1,1748
440581,4,1748
440590,1,2284
440590,2,2284
440624,1,3669
440624,2,3669
440642,1,1306
440642,2,1306
440651,1,2074
440651,2,2074
440721,1,821
440721,2,821
440730,1,1215
440730,2,1215
440749,1,607
440749,2,607
440758,1,432
440758,2,432
440767,1,1272
440767,2,1272
440776,1,71
440776,2,71
440794,1,391
440794,2,391
440800,1,90
440800,2,90
440819,1,195
440819,2,195
440828,1,941
440828,2,786
440828,4,155
440846,1,492
440846,2,492
440855,1,402
440855,2,402
440873,1,1177
440873,2,1177
440882,1,503
440882,2,503
440891,1,607
440891,2,607
440907,1,969
440907,2,969
440916,1,759
440916,4,759
440925,1,1529
440925,2,1529
440952,1,924
440952,2,924
440970,1,296
440970,2,296
440989,1,2138
440989,2,2138
441016,1,1697
441016,2,1697
441025,1,1334
441025,2,1334
441052,1,3514
441052,2,3514
441070,1,187
441070,2,187
441089,1,2872
441089,2,2872
441104,1,345
441104,4,345
441131,1,270
441131,4,270
441159,1,439
441159,4,439
441168,1,204
441168,2,204
441186,1,1007
441186,2,826
441186,4,181
441195,1,75
441195,2,75
441201,1,250
441201,2,250
441210,1,509
441210,2,509
441229,1,1202
441229,2,1202
441238,1,86
441238,4,86
441256,1,118
441256,2,118
441274,1,215
441274,2,215
441308,1,3363
441308,4,3363
441317,1,53
441317,2,53
441335,1,42
441335,2,42
441353,1,15
441353,2,15
441362,1,1183
441362,2,1183
441371,1,1215
441371,2,1215
441380,1,351
441380,2,351
441399,1,436
441399,2,436
441405,1,151
441405,2,151
441414,1,880
441414,2,880
441423,1,579
441423,2,579
441432,1,599
441432,2,599
441441,1,422
441441,2,422
441478,1,411
441478,2,67
441478,4,344
441487,1,288
441487,2,288
441496,1,376
441496,2,376
441502,1,541
441502,2,541
441511,1,551
441511,2,408
441511,4,143
441548,1,140
441548,2,140
441575,1,1321
441575,2,1321
441584,1,1300
441584,2,1300
441593,1,53
441593,2,53
441609,1,9
441609,2,9
441618,1,108
441618,2,108
441627,1,32
441627,2,32
441636,1,376
441636,2,376
441645,1,218
441645,2,218
441663,1,402
441663,2,402
441672,1,25
441672,2,25
441681,1,97
441681,2,97
441690,1,362
441690,2,362
441706,1,207
441706,2,207
441733,1,24
441733,2,24
441742,1,766
441742,2,766
441751,1,32
441751,2,32
441760,1,4120
441760,2,4120
441779,1,114
441779,2,114
441788,1,734
441788,2,734
441797,1,41
441797,2,41
441830,1,99
441830,2,99
441858,1,192
441858,2,192
441876,1,354
441876,2,354
441894,1,142
441894,2,142
441900,1,4415
441900,2,4415
441919,1,1374
441919,2,1374
441928,1,1446
441928,2,1446
441937,1,4229
441937,2,3963
441937,4,266
441955,1,1631
441955,2,1631
441964,1,1118
441964,2,1118
441973,1,2801
441973,2,2801
441982,1,365
441982,2,365
442000,1,1263
442000,2,1263
442037,1,881
442037,2,881
442046,1,1842
442046,2,1842
442064,1,67
442064,4,67
442073,1,1791
442073,2,1791
442134,1,1307
442134,2,1307
442143,1,1207
442143,2,1097
442143,4,110
442152,1,2587
442152,2,2173
442152,4,414
442161,1,1957
442161,2,1762
442161,4,195
442170,1,2341
442170,2,2159
442170,4,182
442189,1,1099
442189,2,870
442189,4,229
442204,1,133
442204,2,133
442213,1,53
442213,2,53
442222,1,938
442222,2,313
442222,4,625
442231,1,2379
442231,2,2379
442240,1,461
442240,2,461
442295,1,473
442295,4,473
442310,1,1349
442310,2,1349
442329,1,1275
442329,2,1275
442338,1,1250
442338,2,1250
442347,1,1075
442347,2,1075
442356,1,1245
442356,2,1245
442365,1,1172
442365,2,1172
442383,1,514
442383,2,514
442392,1,145
442392,4,145
442408,1,548
442408,2,548
442426,1,316
442426,2,316
442435,1,44
442435,2,44
442444,1,1670
442444,2,1670
442462,1,766
442462,2,766
442499,1,599
442499,2,599
442505,1,928
442505,2,928
442523,1,49
442523,2,49
442569,1,15601
442569,2,13761
442569,4,1840
442578,1,679
442578,2,679
442602,1,1545
442602,2,1545
442611,1,2562
442611,2,2562
442620,1,754
442620,2,754
442639,1,65
442639,2,65
442648,1,1143
442648,2,1143
442657,1,401
442657,2,401
442684,1,269
442684,2,269
442718,1,786
442718,2,786
442727,1,2313
442727,2,2313
442736,1,985
442736,2,985
442745,1,1699
442745,2,1699
442781,1,401
442781,2,401
442790,1,2402
442790,2,2402
442806,1,778
442806,4,778
442815,1,1082
442815,2,1082
442824,1,3442
442824,2,3442
442842,1,427
442842,2,163
442842,4,264
442851,1,517
442851,2,517
442879,1,2494
442879,2,2494
442888,1,444
442888,2,444
442897,1,271
442897,2,214
442897,4,57
442930,1,1533
442930,2,1531
442930,4,2
442949,1,112
442949,2,112
442958,1,96
442958,2,96
442967,1,53
442967,2,53
442976,1,112
442976,2,112
442985,1,135
442985,2,135
443021,1,189
443021,2,189
443030,1,84
443030,4,84
443049,1,417
443049,2,190
443049,4,227
443058,1,48
443058,2,48
443076,1,268
443076,2,13
443076,4,255
443100,1,235
443100,2,235
443128,1,2159
443128,4,2159
443137,1,477
443137,2,477
443146,1,309
443146,2,309
443173,1,65
443173,2,65
443207,1,629
443207,2,629
443216,1,175
443216,2,175
443225,1,133
443225,2,133
443234,1,375
443234,2,375
443252,1,1120
443252,2,1120
443261,1,516
443261,2,516
443270,1,330
443270,2,330
443289,1,123
443289,2,123
443298,1,373
443298,2,373
443304,1,12
443304,2,12
443322,1,642
443322,2,642
443331,1,1262
443331,2,1236
443331,4,26
443340,1,369
443340,2,369
443359,1,270
443359,2,270
443377,1,282
443377,2,282
443410,1,976
443410,2,913
443410,4,63
443429,1,245
443429,2,245
443438,1,831
443438,2,831
443456,1,223
443456,2,161
443456,4,62
443465,1,216
443465,2,190
443465,4,26
443474,1,1664
443474,2,1398
443474,4,266
443483,1,239
443483,2,239
443492,1,3929
443492,2,3929
443517,1,103
443517,2,103
443526,1,1183
443526,2,1183
443535,1,1019
443535,2,1019
443544,1,722
443544,2,596
443544,4,126
443553,1,912
443553,2,912
443562,1,2138
443562,2,2138
443571,1,305
443571,2,305
443605,1,459
443605,2,459
443623,1,1842
443623,2,1842
443632,1,235
443632,2,235
443641,1,343
443641,2,343
443650,1,1095
443650,2,1095
443669,1,575
443669,2,575
443678,1,199
443678,2,199
443687,1,1507
443687,2,1507
443696,1,86
443696,2,86
443702,1,12
443702,4,12
443739,1,688
443739,2,688
443748,1,1452
443748,2,1452
443766,1,4560
443766,2,3272
443766,4,1288
443784,1,5071
443784,2,3922
443784,4,1149
443827,1,933
443827,2,933
443836,1,1095
443836,2,1095
443845,1,2356
443845,2,2356
443854,1,1526
443854,2,1526
443881,1,1774
443881,2,1675
443881,4,99
443890,1,1855
443890,2,1682
443890,4,173
443906,1,326
443906,2,269
443906,4,57
443924,1,1555
443924,2,1417
443924,4,138
443942,1,232
443942,2,232
443951,1,267
443951,2,267
443979,1,128
443979,2,128
443988,1,975
443988,4,975
443997,1,562
443997,2,562
444015,1,2300
444015,2,2300
444024,1,1748
444024,2,1748
444033,1,318
444033,2,318
444042,1,2084
444042,2,2084
444051,1,243
444051,2,243
444060,1,720
444060,2,720
444079,1,751
444079,2,751
444088,1,1077
444088,2,1077
444103,1,14
444103,4,14
444121,1,748
444121,2,748
444130,1,13714
444130,2,777
444130,4,12937
444158,1,51950
444158,2,47787
444158,4,4163
444167,1,5321
444167,2,5321
444176,1,512
444176,2,512
444194,1,262
444194,2,262
444200,1,862
444200,2,862
444219,1,13237
444219,2,13237
444228,1,53
444228,2,53
444237,1,1196
444237,2,1196
444255,1,907
444255,2,907
444264,1,175
444264,2,175
444282,1,236
444282,2,236
444291,1,261
444291,2,261
444307,1,218
444307,2,218
444316,1,211
444316,2,211
444325,1,248
444325,2,248
444334,1,195
444334,2,195
444343,1,305
444343,2,305
444352,1,432
444352,2,432
444361,1,111
444361,2,111
444370,1,301
444370,2,301
444389,1,1112
444389,2,1112
444398,1,277
444398,2,277
444404,1,122
444404,2,122
444413,1,129
444413,2,117
444413,4,12
444422,1,263
444422,2,263
444440,1,257
444440,2,257
444459,1,7
444459,2,7
444468,1,44
444468,2,44
444477,1,416
444477,2,416
444486,1,456
444486,2,456
444510,1,26
444510,2,26
444529,1,295
444529,2,295
444547,1,59
444547,2,59
444556,1,76
444556,2,76
444565,1,381
444565,2,381
444574,1,1167
444574,2,1167
444583,1,1188
444583,2,1188
444592,1,184
444592,2,184
444608,1,76
444608,2,76
444626,1,77
444626,2,77
444635,1,69
444635,2,69
444644,1,24
444644,2,24
444653,1,76
444653,2,76
444662,1,86
444662,2,86
444671,1,385
444671,2,385
444680,1,191
444680,2,191
444699,1,44
444699,4,44
444705,1,58
444705,2,58
444714,1,2103
444714,2,2103
444723,1,8961
444723,2,5281
444723,4,3680
444732,1,159
444732,2,159
444750,1,26
444750,2,26
444769,1,292
444769,2,292
444778,1,159
444778,2,116
444778,4,43
444796,1,411
444796,2,411
444811,1,203
444811,2,203
444857,1,67
444857,2,67
444866,1,337
444866,2,337
444893,1,359
444893,2,359
444909,1,25
444909,2,25
444927,1,647
444927,2,647
444936,1,41
444936,2,41
444945,1,380
444945,2,380
444954,1,4176
444954,2,4176
444972,1,321
444972,2,321
444990,1,570
444990,2,570
445009,1,5201
445009,2,5201
445018,1,2580
445018,2,2580
445027,1,39138
445027,2,35077
445027,4,4061
445072,1,1301
445072,2,1301
445081,1,1179
445081,2,1179
445090,1,797
445090,2,797
445115,1,1174
445115,2,1174
445124,1,1575
445124,2,1575
445133,1,817
445133,2,674
445133,4,143
445142,1,926
445142,2,926
445188,1,4547
445188,2,4295
445188,4,252
445197,1,1398
445197,2,1398
445203,1,1137
445203,2,1137
445212,1,432
445212,2,432
445221,1,155
445221,2,155
445230,1,1893
445230,2,1893
445249,1,723
445249,2,723
445258,1,577
445258,2,577
445267,1,4870
445267,2,4659
445267,4,211
445276,1,988
445276,2,988
445300,1,856
445300,2,856
445319,1,422
445319,2,362
445319,4,60
445328,1,788
445328,2,788
445337,1,664
445337,2,664
445346,1,878
445346,2,878
445355,1,503
445355,2,503
445364,1,405
445364,2,405
445373,1,830
445373,2,830
445382,1,1450
445382,2,1450
445391,1,370
445391,2,324
445391,4,46
445407,1,781
445407,2,781
445416,1,495
445416,2,477
445416,4,18
445434,1,1894
445434,2,1894
445452,1,2445
445452,2,2445
445461,1,2019
445461,2,2019
445470,1,884
445470,2,884
445489,1,120
445489,2,120
445498,1,97
445498,2,97
445504,1,210
445504,2,210
445531,1,47
445531,2,47
445540,1,94
445540,2,94
445559,1,523
445559,2,523
445577,1,639
445577,2,639
445601,1,1332
445601,2,1332
445610,1,403
445610,2,403
445629,1,237
445629,2,237
445638,1,115
445638,2,115
445647,1,217
445647,2,217
445656,1,232
445656,2,232
445665,1,459
445665,2,459
445674,1,1175
445674,2,1175
445683,1,63
445683,2,63
445692,1,297
445692,2,296
445692,4,1
445708,1,2867
445708,2,2867
445717,1,3471
445717,2,2989
445717,4,482
445726,1,776
445726,2,776
445735,1,1063
445735,2,289
445735,4,774
445744,1,751
445744,2,751
445753,1,523
445753,2,523
445762,1,452
445762,2,452
445771,1,923
445771,2,923
445780,1,93
445780,2,93
445799,1,2339
445799,2,2339
445814,1,1195
445814,2,1195
445832,1,241
445832,2,241
445841,1,218
445841,2,218
445850,1,255
445850,2,255
445869,1,74
445869,4,74
445896,1,157
445896,2,157
445911,1,1348
445911,2,1348
445920,1,1286
445920,2,1286
445939,1,536
445939,2,536
445948,1,396
445948,2,396
445957,1,569
445957,2,569
445984,1,38
445984,2,38
445993,1,152
445993,2,152
446002,1,108
446002,4,108
446039,1,59
446039,4,59
446048,1,877
446048,2,738
446048,4,139
446057,1,224
446057,2,224
446075,1,50
446075,2,50
446084,1,285
446084,2,285
446093,1,321
446093,2,321
446109,1,418
446109,2,418
446118,1,1221
446118,2,1221
446127,1,338
446127,2,338
446136,1,1114
446136,2,1114
446145,1,101
446145,2,101
446154,1,1007
446154,2,1007
446163,1,161
446163,2,161
446190,1,39
446190,2,39
446206,1,25
446206,2,25
446215,1,60
446215,2,60
446224,1,73
446224,2,73
446233,1,202
446233,2,202
446242,1,263
446242,2,263
446251,1,149
446251,2,149
446260,1,291
446260,2,291
446288,1,154
446288,2,154
446297,1,17
446297,2,17
446303,1,200
446303,2,200
446312,1,100
446312,2,100
446321,1,42
446321,2,42
446349,1,40
446349,2,40
446358,1,60
446358,2,60
446385,1,190
446385,2,190
446394,1,142
446394,2,100
446394,4,42
446400,1,360
446400,2,360
446419,1,53
446419,2,53
446428,1,855
446428,2,855
446437,1,273
446437,2,273
446446,1,344
446446,2,344
446455,1,378
446455,2,378
446464,1,77
446464,2,77
446491,1,22
446491,2,22
446507,1,27
446507,2,27
446516,1,79
446516,2,79
446525,1,297
446525,2,297
446534,1,90
446534,2,90
446543,1,38
446543,2,38
446552,1,2025
446552,2,2025
446561,1,870
446561,2,870
446570,1,52
446570,2,52
446589,1,99
446589,2,99
446598,1,75
446598,2,75
446604,1,1321
446604,2,1321
446613,1,57
446613,2,57
446640,1,516
446640,2,371
446640,4,145
446668,1,1204
446668,2,1204
446677,1,400
446677,2,400
446710,1,223
446710,2,213
446710,4,10
446729,1,33
446729,2,33
446738,1,1550
446738,2,1238
446738,4,312
446747,1,768
446747,2,698
446747,4,70
446756,1,722
446756,2,661
446756,4,61
446765,1,801
446765,2,634
446765,4,167
446774,1,5139
446774,2,5139
446783,1,311
446783,2,311
446792,1,1141
446792,2,1141
446808,1,733
446808,2,733
446817,1,1051
446817,2,1051
446835,1,2068
446835,2,2068
446844,1,1439
446844,2,1439
446853,1,873
446853,2,873
446880,1,674
446880,2,674
446899,1,1277
446899,2,1277
446905,1,1079
446905,2,1079
446914,1,2224
446914,2,2224
446923,1,914
446923,2,914
446932,1,698
446932,4,698
446996,1,167
446996,2,167
447014,1,369
447014,2,369
447023,1,926
447023,2,926
447050,1,508
447050,2,469
447050,4,39
447069,1,852
447069,2,852
447102,1,1166
447102,2,1166
447120,1,856
447120,2,856
447148,1,470
447148,2,470
447157,1,191
447157,2,191
447166,1,178
447166,2,178
447175,1,223
447175,2,223
447209,1,1636
447209,2,1636
447218,1,1462
447218,2,1462
447227,1,1508
447227,2,1508
447236,1,908
447236,2,908
447245,1,1328
447245,2,1328
447254,1,39
447254,2,39
447263,1,630
447263,2,630
447272,1,881
447272,2,276
447272,4,605
447290,1,1752
447290,2,1752
447315,1,126
447315,2,126
447324,1,220
447324,2,220
447333,1,151
447333,2,151
447342,1,159
447342,2,159
447351,1,1059
447351,2,1059
447360,1,532
447360,2,532
447379,1,242
447379,2,242
447388,1,586
447388,2,586
447397,1,460
447397,2,460
447403,1,1892
447403,2,1892
447421,1,784
447421,2,784
447430,1,160
447430,2,160
447449,1,59
447449,2,59
447458,1,1198
447458,2,1198
447467,1,385
447467,2,385
447476,1,830
447476,2,830
447485,1,297
447485,2,297
447494,1,652
447494,2,652
447519,1,950
447519,2,950
447528,1,229
447528,2,229
447582,1,4758
447582,2,4758
447591,1,176
447591,2,176
447625,1,538
447625,2,538
447634,1,893
447634,2,893
447652,1,1126
447652,2,1049
447652,4,77
447661,1,721
447661,2,521
447661,4,200
447670,1,864
447670,2,864
447689,1,6890
447689,2,6890
447698,1,153
447698,4,153
447704,1,127
447704,2,127
447713,1,145
447713,2,145
447722,1,98
447722,2,98
447731,1,259
447731,2,259
447759,1,516
447759,2,516
447768,1,2911
447768,2,2911
447777,1,550
447777,2,550
447795,1,43
447795,2,43
447801,1,209
447801,4,209
447810,1,282
447810,2,282
447829,1,101
447829,2,101
447838,1,73
447838,2,73
447847,1,100
447847,2,100
447856,1,279
447856,2,279
447865,1,58
447865,2,58
447874,1,460
447874,2,460
447883,1,182
447883,2,182
447892,1,274
447892,2,274
447908,1,72
447908,2,72
447917,1,92
447917,2,92
447935,1,986
447935,2,986
447953,1,289
447953,2,289
447962,1,340
447962,2,340
447971,1,138
447971,2,138
447980,1,93
447980,2,93
447999,1,294
447999,2,294
448008,1,35
448008,2,35
448017,1,76
448017,2,76
448026,1,173
448026,2,173
448035,1,46
448035,2,46
448044,1,24
448044,2,24
448053,1,111
448053,2,111
448071,1,251
448071,2,251
448080,1,78
448080,2,78
448105,1,83
448105,2,83
448114,1,1449
448114,2,1449
448123,1,245
448123,2,245
448141,1,78
448141,2,78
448150,1,259
448150,2,259
448196,1,406
448196,2,406
448202,1,117
448202,2,117
448211,1,127
448211,2,127
448220,1,75
448220,2,75
448239,1,120
448239,2,120
448248,1,2811
448248,2,2811
448257,1,55
448257,2,55
448266,1,65
448266,2,65
448275,1,55
448275,2,55
448284,1,3129
448284,2,1080
448284,4,2049
448309,1,3031
448309,2,2537
448309,4,494
448345,1,1764
448345,2,1764
448354,1,223
448354,2,223
448363,1,1488
448363,2,1488
448372,1,324
448372,2,324
448406,1,462
448406,2,462
448415,1,1825
448415,2,1825
448424,1,153
448424,2,153
448433,1,2633
448433,2,2633
448442,1,1287
448442,2,1287
448451,1,1055
448451,2,1055
448460,1,523
448460,2,523
448479,1,1492
448479,2,1492
448488,1,1006
448488,2,1006
448497,1,1049
448497,2,1049
448503,1,972
448503,2,972
448512,1,1004
448512,2,1004
448521,1,103
448521,2,78
448521,4,25
448530,1,951
448530,2,910
448530,4,41
448549,1,211
448549,2,198
448549,4,13
448558,1,287
448558,2,269
448558,4,18
448567,1,1285
448567,2,1157
448567,4,128
448576,1,2809
448576,2,2809
448585,1,791
448585,2,791
448594,1,5704
448594,2,5704
448600,1,544
448600,2,544
448619,1,313
448619,2,313
448628,1,775
448628,2,775
448646,1,305
448646,2,305
448655,1,726
448655,2,726
448664,1,986
448664,2,986
448673,1,3508
448673,2,3508
448691,1,176
448691,4,176
448707,1,393
448707,2,393
448716,1,424
448716,2,424
448734,1,789
448734,2,244
448734,4,545
448752,1,1150
448752,2,1150
448761,1,568
448761,2,568
448770,1,581
448770,2,581
448789,1,2742
448789,2,2742
448798,1,607
448798,2,607
448804,1,503
448804,2,503
448822,1,50
448822,2,38
448822,4,12
448831,1,149
448831,2,131
448831,4,18
448840,1,5081
448840,2,4415
448840,4,666
448859,1,223
448859,2,223
448877,1,243
448877,2,243
448895,1,748
448895,2,748
448965,1,322
448965,2,322
448974,1,553
448974,2,553
448983,1,492
448983,2,492
449010,1,1431
449010,2,1431
449038,1,5745
449038,2,4405
449038,4,1340
449074,1,1642
449074,2,1642
449083,1,515
449083,2,515
449092,1,572
449092,2,572
449117,1,1093
449117,2,1093
449126,1,603
449126,2,603
449135,1,366
449135,2,366
449144,1,425
449144,2,425
449153,1,489
449153,2,489
449162,1,189
449162,2,189
449171,1,156
449171,2,156
449180,1,208
449180,2,208
449199,1,191
449199,2,191
449205,1,109
449205,2,109
449214,1,116
449214,2,116
449223,1,241
449223,2,241
449232,1,237
449232,2,237
449241,1,127
449241,2,127
449250,1,268
449250,2,268
449269,1,1318
449269,2,1318
449278,1,958
449278,2,958
449302,1,110
449302,2,110
449311,1,386
449311,2,386
449320,1,1318
449320,2,1318
449339,1,88029
449339,2,68845
449339,4,19184
449348,1,99
449348,2,99
449357,1,127
449357,2,127
449366,1,612
449366,2,612
